Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-2668.404	-3287.336	618.9321	0.5762574	1.734137	5.549962
6	-2673.544	-3292.584	619.04	0.5392098	1.682974	5.549962
12	-2674.591	-3293.328	618.7372	0.5603	1.584383	5.75226
18	-2651.889	-3270.48	618.5918	0.6405728	1.649853	5.732083
24	-2661.422	-3280.648	619.2254	0.6715984	1.837629	5.257017
30	-2666.741	-3286.407	619.6656	0.6858662	1.758132	5.046755
36	-2646.656	-3267.076	620.4202	0.6858662	1.668208	4.676295
42	-2648.64	-3269.331	620.6907	0.5507718	1.668208	4.632707
48	-2629.979	-3249.245	619.2652	0.6613754	1.712221	5.31189
54	-2645.992	-3266.52	620.5275	0.5075061	1.772652	4.7041
60	-2657.763	-3278.697	620.934	0.4495544	1.840145	4.493645
66	-2637.769	-3259.226	621.4571	0.4576133	1.910512	4.150015
72	-2676.636	-3296.423	619.7873	0.4902463	1.623764	5.214434
78	-2663.718	-3284.562	620.8431	0.4632955	1.829949	4.536859
84	-2677.932	-3298.178	620.2458	0.4781771	1.589021	4.990861
90	-2675.205	-3292.749	617.5437	0.6923279	1.564598	6.312037
96	-2684.078	-3302.9	618.8218	0.4657572	1.801726	5.671045
102	-2667.55	-3287.46	619.9106	0.5111815	1.774434	5.043513
108	-2672.131	-3292.17	620.0394	0.4990631	2.027829	4.84195
114	-2678.375	-3298.279	619.9042	0.722179	1.840638	4.84195
120	-2670.725	-3290.485	619.76	0.4777457	1.782848	5.153197
126	-2645.396	-3265.147	619.7506	0.4851052	1.779791	5.153197
132	-2655.237	-3276.578	621.3408	0.520437	1.762654	4.240047
138	-2669.073	-3288.654	619.5816	0.4998307	1.59144	5.33709
144	-2651.217	-3271.073	619.8553	0.60948	1.620046	5.076468
150	-2639.313	-3259.746	620.4327	0.6267248	1.628672	4.736504
156	-2642.405	-3263.066	620.6605	0.5389897	1.997762	4.474868
162	-2658.176	-3278.491	620.3148	0.4998416	1.9497	4.731116
168	-2651.525	-3272.222	620.6962	0.5979472	1.760241	4.538233
174	-2641.503	-3262.271	620.7681	0.5350958	1.7836	4.538233
180	-2648.939	-3269.433	620.4936	0.5584339	1.966983	4.569038
186	-2644.102	-3265.307	621.2046	0.5154	1.966983	4.205973
192	-2653.466	-3274.014	620.5483	0.6382542	1.887539	4.517586
198	-2632.52	-3253.001	620.4803	0.5571135	1.694639	4.730199
204	-2662.076	-3283.945	621.8695	0.6133244	1.654361	3.920232
210	-2666.08	-3289.068	622.9875	0.6133244	1.751216	3.213407
216	-2663.909	-3286.956	623.0474	0.6158046	1.714523	3.19751
222	-2676.309	-3298.815	622.5055	0.5576193	1.577805	3.645378
228	-2653.487	-3274.522	621.035	0.745753	1.71216	4.262211
234	-2648.136	-3267.539	619.4023	0.5255938	1.741467	5.330125
240	-2648.469	-3267.859	619.3904	0.5424176	1.726852	5.330125
246	-2632.281	-3252.451	620.1702	0.4680928	1.76355	4.945477
252	-2655.823	-3276.292	620.4695	0.4244065	1.676794	4.870694
258	-2653.603	-3273.584	619.9807	0.4244065	1.732864	5.111162
264	-2658.671	-3276.878	618.2071	0.5787809	1.634597	5.999256
270	-2666.651	-3285.05	618.399	0.5787809	1.592719	5.917402
276	-2670.575	-3289.084	618.5089	0.5687645	1.684046	5.815642
282	-2669.62	-3289.918	620.2987	0.5256192	1.55086	4.939108
288	-2668.935	-3289.589	620.6545	0.5373303	1.737473	4.625901
294	-2691.865	-3310.996	619.1313	0.6680232	1.66259	5.408131
300	-2690.28	-3310.667	620.3866	0.5455882	1.588444	4.851749
306	-2660.976	-3280.741	619.7645	0.5455882	1.639464	5.168964
312	-2663.099	-3283.042	619.9435	0.6059998	1.63121	5.024097
318	-2642.269	-3262.552	620.2824	0.5152484	1.838359	4.7973
324	-2655.709	-3275.769	620.0598	0.4028452	1.726895	5.093125
330	-2664.325	-3285.291	620.9662	0.46037	1.996506	4.376598
336	-2661.162	-3280.522	619.3601	0.603785	1.813417	5.248127
342	-2639.55	-3257.661	618.1116	0.5087384	1.603841	6.127632
348	-2638.188	-3258.132	619.9443	0.5087384	1.796512	5.014726
354	-2637.152	-3255.441	618.2887	0.4824567	1.668765	6.019578
360	-2647.448	-3264.805	617.3569	0.5137363	1.353304	6.668461
366	-2655.247	-3275.28	620.0323	0.4996813	1.755089	4.997141
372	-2649.457	-3268.239	618.7815	0.6654961	1.650588	5.60899
378	-2661.099	-3280.767	619.6679	0.7518969	1.574828	5.100374
384	-2670.123	-3289.821	619.6977	0.4925872	1.726883	5.204771
390	-2659.182	-3277.987	618.8052	0.5985806	1.706512	5.61674
396	-2670.155	-3287.81	617.6556	0.4021164	1.442225	6.565203
402	-2656.184	-3275.625	619.4408	0.4258969	1.5863	5.488616
